Timestamp,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2025-03-01T08:15:00Z,0.44,2.2,27.8,0.0165,17.2,,101.0,55.0,33.0,31.3,186.0,1.9
2025-03-01T08:30:00Z,0.53,6.5,18.7,0.0152,17.7,143.0,72.0,55.0,31.9,30.7,159.0,2.0
2025-03-01T08:45:00Z,0.46,8.9,16.6,0.0161,17.4,143.0,72.0,54.0,32.6,31.0,167.0,1.9
2025-03-01T09:00:00Z,0.47,1.6,13.9,0.0087,17.3,143.0,72.0,55.0,33.2,30.6,147.0,1.0
2025-03-01T09:15:00Z,0.42,9.3,18.4,0.0174,16.9,,72.0,53.0,31.7,31.5,185.0,1.6
2025-03-01T09:30:00Z,0.38,7.4,20.8,0.017,18.6,117.0,47.0,52.0,31.3,31.4,158.0,1.5
2025-03-01T09:45:00Z,0.44,4.9,17.6,0.0134,16.2,117.0,47.0,54.0,32.0,30.3,129.0,1.5
2025-03-01T10:00:00Z,0.46,5.2,22.2,0.0161,17.0,117.0,47.0,55.0,30.9,29.6,155.0,0.5
2025-03-01T10:15:00Z,0.44,7.3,21.0,0.0171,17.0,,47.0,56.0,29.8,29.6,160.0,1.1
2025-03-01T10:30:00Z,0.41,0.4,19.8,0.0109,17.8,112.0,51.0,56.0,29.3,29.7,99.0,1.3
2025-03-01T10:45:00Z,0.38,3.3,15.8,0.0111,21.6,112.0,51.0,55.0,30.2,30.3,136.0,0.8
2025-03-01T11:00:00Z,0.48,1.4,19.5,0.0115,18.5,112.0,51.0,54.0,29.8,30.4,130.0,0.5
2025-03-01T11:15:00Z,0.4,11.5,17.3,0.018600000000000002,18.5,,51.0,54.0,28.6,30.3,208.0,0.6
2025-03-01T11:30:00Z,0.47,7.4,25.4,0.0195,16.6,112.0,51.0,55.0,28.0,30.0,207.0,0.4
2025-03-01T11:45:00Z,0.45,2.0,43.8,0.0249,18.0,112.0,51.0,56.0,28.5,29.6,80.0,0.5
2025-03-01T12:00:00Z,0.58,3.2,41.7,0.0248,16.8,112.0,51.0,58.0,29.8,28.9,205.0,0.3
2025-03-01T12:15:00Z,0.62,12.9,35.6,0.0294,17.6,,51.0,60.0,30.4,28.3,273.0,0.9
2025-03-01T12:30:00Z,0.57,,32.0,0.0158,19.1,150.0,58.0,62.0,30.8,27.7,250.0,0.6
2025-03-01T12:45:00Z,0.56,3.5,31.8,0.0198,14.2,150.0,58.0,64.0,29.8,27.1,262.0,0.7
2025-03-01T13:00:00Z,0.52,5.0,40.8,0.0258,16.3,150.0,58.0,66.0,28.5,26.7,241.0,0.5
2025-03-01T13:15:00Z,0.7,4.0,43.0,0.026199999999999998,15.7,,58.0,67.0,29.8,26.2,242.0,0.6
2025-03-01T13:30:00Z,0.79,5.1,42.7,0.0269,15.8,125.0,53.0,69.0,30.0,25.8,212.0,0.3
2025-03-01T13:45:00Z,0.64,3.5,46.5,0.027600000000000003,16.9,125.0,53.0,69.0,28.6,25.6,258.0,0.8
2025-03-01T14:15:00Z,0.61,2.0,49.4,0.027899999999999998,13.6,,53.0,71.0,29.4,25.0,248.0,0.5
2025-03-01T14:30:00Z,0.73,2.1,49.5,0.0281,14.8,111.0,55.0,72.0,28.5,24.7,211.0,0.3
2025-03-01T14:45:00Z,0.82,6.0,41.0,0.026600000000000002,15.7,111.0,55.0,74.0,28.7,24.4,195.0,0.4
2025-03-01T15:00:00Z,0.81,0.9,42.3,0.0233,13.2,111.0,55.0,75.0,28.4,24.2,203.0,0.3
2025-03-01T15:15:00Z,0.92,5.4,50.8,0.0315,7.4,,55.0,76.0,27.2,23.8,196.0,0.3
2025-03-01T15:30:00Z,1.09,10.9,52.8,0.036899999999999995,13.3,103.0,57.0,78.0,27.1,23.3,207.0,0.3
2025-03-01T15:45:00Z,1.06,4.9,68.0,0.040100000000000004,14.1,103.0,57.0,79.0,28.3,22.8,179.0,0.3
2025-03-01T16:00:00Z,1.2,21.0,58.8,0.048299999999999996,13.0,103.0,57.0,80.0,29.8,22.5,202.0,0.3
2025-03-01T16:15:00Z,1.23,27.1,56.9,0.0523,13.8,,57.0,81.0,31.1,22.3,168.0,0.3
2025-03-01T16:30:00Z,1.17,21.7,52.9,0.0458,13.6,139.0,70.0,82.0,31.5,22.2,180.0,0.3
2025-03-01T16:45:00Z,1.27,17.6,64.1,0.0484,13.5,139.0,70.0,81.0,33.6,22.3,207.0,0.4
2025-03-01T17:00:00Z,1.15,22.9,50.9,0.045700000000000005,14.8,139.0,70.0,81.0,31.8,22.1,203.0,0.5
2025-03-03T05:00:00Z,0.0,0.0,3.8,0.002,0.0,139.0,70.0,46.0,0.0,28.7,197.0,1.3
2025-03-03T05:30:00Z,0.79,0.0,3.8,0.002,0.0,,,41.0,18.8,30.2,195.0,1.3
2025-03-03T06:00:00Z,0.5,10.3,44.1,0.0318,0.0,,,36.0,22.0,32.2,195.0,0.7
2025-03-03T06:45:00Z,,4.1,31.9,0.020300000000000002,0.0,,79.0,33.0,26.1,32.8,215.0,1.1
2025-03-03T07:15:00Z,0.39,7.6,36.4,0.0255,15.6,,79.0,32.0,27.5,33.5,213.0,1.5
2025-03-03T07:30:00Z,0.11,1.5,27.0,0.0155,17.3,119.0,52.0,32.0,26.0,33.8,164.0,1.5
2025-03-03T07:45:00Z,0.07,8.6,19.8,0.0176,18.3,119.0,52.0,33.0,22.9,33.8,125.0,1.5
2025-03-03T08:00:00Z,0.27,5.3,30.6,0.0206,20.2,119.0,52.0,35.0,25.2,33.7,213.0,2.0
2025-03-03T08:15:00Z,0.22,7.7,25.2,0.019600000000000003,23.6,119.0,52.0,38.0,25.2,32.8,203.0,2.6
2025-03-03T08:30:00Z,0.53,4.6,21.5,0.015099999999999999,27.4,199.0,42.0,38.0,24.2,33.0,222.0,1.4
2025-03-03T08:45:00Z,0.6,4.7,17.5,0.0132,29.4,199.0,42.0,38.0,24.4,33.6,200.0,1.6
2025-03-03T09:15:00Z,1.24,7.7,17.1,0.015300000000000001,25.9,199.0,42.0,39.0,24.6,33.3,207.0,1.8
2025-03-03T09:30:00Z,1.26,8.5,12.2,0.0134,41.1,123.0,35.0,40.0,25.1,33.1,194.0,1.5
2025-03-03T10:15:00Z,1.11,5.1,26.1,0.018,26.6,123.0,35.0,43.0,22.8,33.2,155.0,1.3
2025-03-03T11:00:00Z,1.18,16.1,12.0,0.019399999999999997,21.9,128.0,36.0,44.0,24.0,31.5,117.0,1.5
2025-03-03T11:30:00Z,,4.2,13.3,0.0105,20.8,127.0,35.0,45.0,24.0,30.9,189.0,1.2
2025-03-03T11:45:00Z,0.32,8.2,22.2,0.0185,21.1,127.0,35.0,,23.3,,,
2025-03-03T12:00:00Z,0.42,11.1,22.0,0.0207,22.0,127.0,35.0,,23.9,,,
2025-03-03T12:15:00Z,0.49,7.2,37.3,0.0257,20.9,127.0,,,22.7,,,
2025-03-03T12:30:00Z,0.61,10.4,43.1,0.0314,20.7,106.0,,,22.3,,,
2025-03-03T12:45:00Z,0.64,5.1,47.5,0.0294,19.1,106.0,,,25.4,,,
2025-03-03T13:00:00Z,0.71,2.6,48.3,0.027800000000000002,19.5,106.0,,,25.5,,,
2025-03-03T13:15:00Z,0.77,1.2,71.0,0.038700000000000005,18.1,106.0,,,23.2,,,
2025-03-03T13:30:00Z,1.18,11.0,61.8,0.0418,18.1,143.0,,,24.3,,,
2025-03-03T13:45:00Z,0.7,0.8,65.5,0.0355,18.3,143.0,,,25.3,,,
2025-03-03T14:00:00Z,0.88,15.3,63.8,0.046299999999999994,17.6,143.0,,,26.2,,,
2025-03-03T14:15:00Z,0.86,3.7,62.7,0.0364,17.6,143.0,,,27.2,,,
2025-03-03T14:30:00Z,0.89,,66.1,0.028,18.8,188.0,,,26.1,,,
2025-03-03T14:45:00Z,1.17,6.7,68.8,0.042,15.5,188.0,,,25.9,,,
2025-03-03T15:00:00Z,1.18,5.5,64.5,0.038799999999999994,13.7,188.0,,,24.5,,,
2025-03-03T15:15:00Z,1.15,12.5,79.2,0.0523,16.2,188.0,,,24.1,,,
2025-03-03T15:30:00Z,1.37,6.9,74.4,0.045200000000000004,16.2,169.0,,,25.8,,,
2025-03-03T15:45:00Z,1.15,11.0,63.5,0.0427,15.5,169.0,,,26.8,,,
2025-03-03T16:00:00Z,1.16,0.8,70.7,0.038200000000000005,18.2,169.0,,,28.2,,,
2025-03-03T16:15:00Z,1.18,7.8,62.1,0.039299999999999995,17.9,169.0,,,28.5,,,
2025-03-03T16:30:00Z,1.09,11.0,65.7,0.0439,17.4,182.0,,,27.6,,,
2025-03-03T16:45:00Z,1.2,12.3,60.0,0.0419,16.6,182.0,,,27.7,,,
2025-03-03T17:00:00Z,1.28,12.9,55.4,0.04,,182.0,,,30.8,,,
2025-03-03T17:15:00Z,1.42,9.0,57.3,0.0378,,182.0,,,30.4,,,
2025-03-03T17:30:00Z,1.28,5.5,51.5,0.0319,,185.0,,,28.7,,,
2025-03-03T17:45:00Z,1.4,,47.1,,,185.0,,,28.3,,,
2025-03-03T18:00:00Z,1.08,4.9,,,,185.0,,,,,,
2025-03-03T18:15:00Z,1.09,,,,,185.0,,,,,,
2025-03-03T19:15:00Z,0.21,5.3,,,,155.0,,,,,,
2025-03-03T19:30:00Z,0.66,4.9,,,,179.0,,,,,,
2025-03-03T19:45:00Z,0.48,,,,,179.0,,,,,,
2025-03-03T20:00:00Z,0.37,0.9,,,,179.0,,,,,,
2025-03-03T20:15:00Z,0.81,,,,,179.0,,,,,,
2025-03-03T20:30:00Z,0.47,1.2,,,,164.0,,,,,,
2025-03-03T20:45:00Z,,,,,,164.0,,,,,,
2025-03-03T21:00:00Z,,,,,,164.0,,,,,,
2025-03-03T21:15:00Z,1.39,,,,,164.0,,,,,,
2025-03-03T21:30:00Z,1.1,1.5,,,,139.0,,,,,,
2025-03-03T21:45:00Z,1.57,3.2,,,,139.0,,,,,,
2025-03-03T22:00:00Z,1.17,,,,,139.0,,,,,,
2025-03-03T22:15:00Z,1.37,1.3,,,,139.0,,,,,,
2025-03-03T22:30:00Z,1.5,2.7,,,,149.0,,,,,,
2025-03-03T22:45:00Z,0.03,6.6,,,,149.0,,,,,,
2025-03-03T23:00:00Z,0.09,,,,,149.0,,,,,,
2025-03-03T23:30:00Z,0.77,8.8,,,,102.0,,,,,,
2025-03-03T23:45:00Z,0.58,9.9,,,,102.0,,,,,,
2025-03-04T00:00:00Z,0.66,3.3,,,,102.0,,,,,,
2025-03-04T00:15:00Z,0.6,8.0,,,,102.0,,,,,,
2025-03-04T00:30:00Z,1.03,4.5,,,,113.0,,,,,,
2025-03-04T00:45:00Z,0.97,19.3,,,,113.0,,,,,,
2025-03-04T01:00:00Z,0.63,25.4,,,,113.0,,,,,,
2025-03-04T01:15:00Z,1.25,25.5,,,,113.0,,,,,,
2025-03-04T01:30:00Z,0.78,30.5,,,,138.0,,,,,,
2025-03-04T01:45:00Z,2.52,19.3,,,,138.0,,,,,,
2025-03-04T02:00:00Z,1.04,16.5,,,,138.0,,,,,,
2025-03-04T02:15:00Z,1.82,17.1,,,,138.0,,,,,,
2025-03-04T02:30:00Z,1.32,20.3,,,,169.0,,,,,,
2025-03-04T02:45:00Z,1.53,15.7,,,,169.0,,,,,,
2025-03-04T03:00:00Z,1.77,11.6,,,,169.0,,,,,,
2025-03-04T03:15:00Z,1.28,10.3,,,,169.0,,,,,,
2025-03-04T03:30:00Z,1.8,9.4,,,,213.0,,,,,,
2025-03-04T04:00:00Z,1.37,6.9,,,,213.0,,,,,,
2025-03-04T04:15:00Z,1.51,,,,,213.0,,,,,,
2025-03-04T04:30:00Z,1.33,,,,,190.0,,,,,,
2025-03-04T05:00:00Z,1.82,,,,,190.0,,,,,,
2025-03-04T05:15:00Z,2.23,,,,,190.0,,,,,,
2025-03-04T05:30:00Z,3.05,,,,,164.0,,,,,,
2025-03-04T05:45:00Z,1.47,,,,,164.0,,,,,,
2025-03-04T06:00:00Z,1.81,,,,,164.0,,,,,,
2025-03-04T06:15:00Z,1.92,,,,,164.0,,,,,,
2025-03-04T06:30:00Z,1.51,,,,,152.0,,,,,,
2025-03-04T06:45:00Z,0.78,,,,,152.0,,,,,,
2025-03-04T07:00:00Z,,,,,,152.0,,,,,,
2025-03-04T07:15:00Z,0.82,,,,,152.0,,,,,,
2025-03-04T07:30:00Z,,,,,,118.0,,,,,,
2025-03-04T07:45:00Z,,,,,,118.0,,,,,,
2025-03-04T08:00:00Z,,,,,,118.0,,,,,,
2025-03-04T08:15:00Z,,,,,,118.0,,,,,,
2025-03-04T08:30:00Z,,,,,,147.0,,,,,,
2025-03-04T08:45:00Z,,,,,,147.0,,,,,,
2025-03-04T09:00:00Z,,,,,,147.0,,,,,,
2025-03-04T09:15:00Z,,,,,,147.0,,,,,,
2025-03-04T09:30:00Z,,,,,,130.0,,,,,,
2025-03-04T09:45:00Z,,,,,,130.0,,,,,,
2025-03-04T10:00:00Z,,,,,,130.0,,,,,,
2025-03-04T10:15:00Z,,,,,,130.0,,,,,,
2025-03-04T10:30:00Z,,,,,,114.0,,,,,,
2025-03-04T10:45:00Z,,,,,,114.0,,,,,,
2025-03-04T11:00:00Z,,,,,,114.0,,,,,,
2025-03-04T11:30:00Z,,,,,,185.0,,,,,,
2025-03-04T11:45:00Z,,,,,,185.0,,,,,,
2025-03-04T12:00:00Z,,,,,,185.0,,,,,,
2025-03-04T12:15:00Z,,,,,,185.0,,,,,,
2025-03-04T12:30:00Z,,,,,,155.0,,,,,,
2025-03-04T12:45:00Z,,,,,,155.0,,,,,,
2025-03-04T13:00:00Z,,,,,,155.0,,,,,,
2025-03-04T13:15:00Z,,,,,,155.0,,,,,,
2025-03-04T13:30:00Z,,,,,,141.0,,,,,,
2025-03-04T13:45:00Z,,,,,,141.0,,,,,,
2025-03-04T14:00:00Z,,,,,,141.0,,,,,,
2025-03-04T14:15:00Z,,,,,,141.0,,,,,,
2025-03-04T14:30:00Z,,,,,,123.0,,,,,,
2025-03-04T14:45:00Z,,,,,,123.0,,,,,,
2025-03-04T15:00:00Z,,,,,,123.0,,,,,,
2025-03-04T15:15:00Z,,,,,,123.0,,,,,,
2025-03-04T15:30:00Z,,,,,,66.0,,,,,,
2025-03-04T15:45:00Z,,,,,,66.0,,,,,,
2025-03-04T16:00:00Z,,,,,,66.0,,,,,,
2025-03-04T16:15:00Z,,,,,,66.0,,,,,,
2025-03-04T16:30:00Z,,,,,,78.0,,,,,,
2025-03-04T16:45:00Z,,,,,,78.0,,,,,,
2025-03-04T17:00:00Z,,,,,,78.0,,,,,,
2025-03-04T17:15:00Z,,,,,,78.0,,,,,,
2025-03-04T17:30:00Z,,,,,,77.0,,,,,,
2025-03-04T17:45:00Z,,,,,,77.0,,,,,,
2025-03-04T18:00:00Z,,,,,,77.0,,,,,,
2025-03-04T18:15:00Z,,,,,,77.0,,,,,,
2025-03-04T19:15:00Z,,,,,,78.0,,,,,,
2025-03-04T19:30:00Z,,,,,,129.0,,,,,,
2025-03-04T19:45:00Z,,,,,,129.0,,,,,,
2025-03-04T20:00:00Z,,,,,,129.0,,,,,,
2025-03-04T20:15:00Z,,,,,,129.0,,,,,,
2025-03-04T20:30:00Z,,,,,,75.0,,,,,,
2025-03-04T20:45:00Z,,,,,,75.0,,,,,,
2025-03-04T21:00:00Z,,,,,,75.0,,,,,,
2025-03-04T21:15:00Z,,,,,,75.0,,,,,,
2025-03-04T21:30:00Z,,,,,,62.0,,,,,,
2025-03-04T21:45:00Z,,,,,,62.0,,,,,,
2025-03-04T22:00:00Z,,,,,,62.0,,,,,,
2025-03-04T22:15:00Z,,,,,,62.0,,,,,,
2025-03-04T22:30:00Z,,,,,,62.0,,,,,,
2025-03-04T22:45:00Z,,,,,,62.0,,,,,,
2025-03-04T23:00:00Z,,,,,,62.0,,,,,,
2025-03-04T23:15:00Z,,,,,,62.0,,,,,,
2025-03-05T00:30:00Z,,,,,,59.0,,,,,,
2025-03-05T00:45:00Z,,,,,,59.0,,,,,,
2025-03-05T01:00:00Z,,,,,,59.0,,,,,,
2025-03-05T01:15:00Z,,,,,,59.0,,,,,,
2025-03-05T01:30:00Z,,,,,,74.0,,,,,,
2025-03-05T01:45:00Z,,,,,,74.0,,,,,,
2025-03-05T02:00:00Z,,,,,,74.0,,,,,,
2025-03-05T02:15:00Z,,,,,,74.0,,,,,,
2025-03-05T02:30:00Z,,,,,,95.0,,,,,,
2025-03-05T02:45:00Z,,,,,,95.0,,,,,,
2025-03-05T03:15:00Z,,,,,,95.0,,,,,,
2025-03-05T03:30:00Z,,,,,,155.0,,,,,,
2025-03-05T03:45:00Z,,,,,,155.0,,,,,,
2025-03-05T04:00:00Z,,,,,,155.0,,,,,,
2025-03-05T04:15:00Z,,,,,,155.0,,,,,,
2025-03-05T04:30:00Z,,,,,,226.0,,,,,,
2025-03-05T04:45:00Z,,,,,,226.0,,,,,,
2025-03-05T05:00:00Z,,,,,,226.0,,,,,,
2025-03-05T05:15:00Z,,,,,,226.0,,,,,,
2025-03-05T05:30:00Z,,,,,,226.0,,,,,,
2025-03-05T05:45:00Z,,,,,,278.0,,,,,,
2025-03-05T06:00:00Z,,,,,,278.0,,,,,,
2025-03-05T06:15:00Z,,,,,,278.0,,,,,,
2025-03-05T06:30:00Z,,,,,,278.0,,,,,,
2025-03-05T06:45:00Z,,,,,,234.0,,,,,,
2025-03-05T07:00:00Z,,,,,,234.0,,,,,,
2025-03-05T07:15:00Z,,,,,,234.0,,,,,,
2025-03-05T07:30:00Z,,,,,,234.0,,,,,,
2025-03-05T07:45:00Z,,,,,,291.0,,,,,,
2025-03-05T08:00:00Z,,,,,,291.0,,,,,,
2025-03-05T08:15:00Z,,,,,,291.0,,,,,,
2025-03-05T08:30:00Z,,,,,,291.0,,,,,,
2025-03-05T08:45:00Z,,,,,,289.0,,,,,,
2025-03-05T09:00:00Z,,,,,,289.0,,,,,,
2025-03-05T09:15:00Z,,,,,,289.0,,,,,,
2025-03-05T09:30:00Z,,,,,,289.0,,,,,,
2025-03-05T09:45:00Z,,,,,,243.0,,,,,,
2025-03-05T10:00:00Z,,,,,,243.0,,,,,,
2025-03-05T10:15:00Z,,,,,,243.0,,,,,,
2025-03-05T10:30:00Z,,,,,,243.0,,,,,,
2025-03-05T11:00:00Z,,,,,,257.0,,,,,,
2025-03-05T11:15:00Z,,,,,,257.0,,,,,,
2025-03-05T11:30:00Z,,,,,,257.0,,,,,,
2025-03-05T11:45:00Z,,,,,,216.0,,,,,,
2025-03-05T12:00:00Z,,,,,,216.0,,,,,,
2025-03-05T12:15:00Z,,,,,,216.0,,,,,,
2025-03-05T12:30:00Z,,,,,,216.0,,,,,,
2025-03-05T12:45:00Z,,,,,,171.0,,,,,,
2025-03-05T13:00:00Z,,,,,,171.0,,,,,,
2025-03-05T13:15:00Z,,,,,,171.0,,,,,,
2025-03-05T13:30:00Z,,,,,,171.0,,,,,,
2025-03-05T14:00:00Z,,,,,,108.0,,,,,,
2025-03-05T14:15:00Z,,,,,,108.0,,,,,,
2025-03-05T14:30:00Z,,,,,,108.0,,,,,,
2025-03-05T15:15:00Z,,,,,,112.0,,,,,,
2025-03-05T15:30:00Z,,,,,,112.0,,,,,,
2025-03-05T15:45:00Z,,,,,,66.0,,,,,,
2025-03-05T16:00:00Z,,,,,,66.0,,,,,,
2025-03-05T16:15:00Z,,,,,,66.0,,,,,,
2025-03-05T16:30:00Z,,,,,,66.0,,,,,,
2025-03-05T16:45:00Z,,,,,,108.0,,,,,,
2025-03-05T17:00:00Z,,,,,,108.0,,,,,,
2025-03-05T17:15:00Z,,,,,,108.0,,,,,,
2025-03-05T17:30:00Z,,,,,,108.0,,,,,,
2025-03-05T17:45:00Z,,,,,,99.0,,,,,,
2025-03-05T18:00:00Z,,,,,,99.0,,,,,,
2025-03-05T18:15:00Z,,,,,,99.0,,,,,,
2025-03-05T19:15:00Z,,,,,,114.0,,,,,,
2025-03-05T20:30:00Z,,,,,,123.0,,,,,,
2025-03-05T20:45:00Z,,,,,,123.0,,,,,,
2025-03-05T21:00:00Z,,,,,,123.0,,,,,,
2025-03-05T21:30:00Z,,,,,,108.0,,,,,,
2025-03-05T21:45:00Z,,,,,,108.0,,,,,,
2025-03-05T22:00:00Z,,,,,,108.0,,,,,,
2025-03-05T22:15:00Z,,,,,,108.0,,,,,,
2025-03-05T22:30:00Z,,,,,,105.0,,,,,,
2025-03-05T22:45:00Z,,,,,,105.0,,,,,,
2025-03-05T23:00:00Z,,,,,,105.0,,,,,,
2025-03-05T23:15:00Z,,,,,,105.0,,,,,,
2025-03-05T23:30:00Z,,,,,,61.0,,,,,,
2025-03-05T23:45:00Z,,,,,,61.0,,,,,,
2025-03-06T00:00:00Z,,,,,,61.0,,,,,,
2025-03-06T00:15:00Z,,,,,,61.0,,,,,,
2025-03-06T00:30:00Z,,,,,,127.0,,,,,,
2025-03-06T00:45:00Z,,,,,,127.0,,,,,,
2025-03-06T01:00:00Z,,,,,,127.0,,,,,,
2025-03-06T01:15:00Z,,,,,,127.0,,,,,,
2025-03-06T01:30:00Z,,,,,,127.0,,,,,,
2025-03-06T01:45:00Z,,,,,,127.0,,,,,,
2025-03-06T02:00:00Z,,,,,,127.0,,,,,,
2025-03-06T02:15:00Z,,,,,,127.0,,,,,,
2025-03-06T02:45:00Z,,,,,,158.0,,,,,,
2025-03-06T03:00:00Z,,,,,,158.0,,,,,,
2025-03-06T03:15:00Z,,,,,,158.0,,,,,,
2025-03-06T03:30:00Z,,,,,,210.0,,,,,,
2025-03-06T03:45:00Z,,,,,,210.0,,,,,,
2025-03-06T04:00:00Z,,,,,,210.0,,,,,,
2025-03-06T04:15:00Z,,,,,,210.0,,,,,,
2025-03-06T04:30:00Z,,,,,,182.0,,,,,,
2025-03-06T04:45:00Z,,,,,,182.0,,,,,,
2025-03-06T05:00:00Z,,,,,,182.0,,,,,,
2025-03-06T05:15:00Z,,,,,,182.0,,,,,,
2025-03-06T05:30:00Z,,,,,,190.0,,,,,,
2025-03-06T05:45:00Z,,,,,,190.0,,,,,,
2025-03-06T06:00:00Z,,,,,,190.0,,,,,,
2025-03-06T06:15:00Z,,,,,,190.0,,,,,,
2025-03-06T06:30:00Z,,,,,,172.0,,,,,,
2025-03-06T06:45:00Z,,,,,,172.0,,,,,,
2025-03-06T07:15:00Z,,,,,,172.0,,,,,,
2025-03-06T07:30:00Z,,,,,,136.0,,,,,,
2025-03-06T07:45:00Z,,,,,,136.0,,,,,,
2025-03-06T08:00:00Z,,,,,,136.0,,,,,,
2025-03-06T08:15:00Z,,,,,,136.0,,,,,,
2025-03-06T08:30:00Z,,,,,,112.0,,,,,,
2025-03-06T08:45:00Z,,,,,,112.0,,,,,,
2025-03-06T09:00:00Z,,,,,,112.0,,,,,,
2025-03-06T09:15:00Z,,,,,,112.0,,,,,,
2025-03-06T09:30:00Z,,,,,,81.0,,,,,,
2025-03-06T09:45:00Z,,,,,,81.0,,,,,,
2025-03-06T10:00:00Z,,,,,,81.0,,,,,,
2025-03-06T10:15:00Z,,,,,,81.0,,,,,,
2025-03-06T10:30:00Z,,,,,,79.0,,,,,,
2025-03-06T10:45:00Z,,,,,,79.0,,,,,,
2025-03-06T11:00:00Z,,,,,,79.0,,,,,,
2025-03-06T11:15:00Z,,,,,,79.0,,,,,,
2025-03-06T11:30:00Z,,,,,,78.0,,,,,,
2025-03-06T11:45:00Z,,,,,,78.0,,,,,,
2025-03-06T12:00:00Z,,,,,,78.0,,,,,,
2025-03-06T12:15:00Z,,,,,,78.0,,,,,,
2025-03-06T12:30:00Z,,,,,,78.0,,,,,,
2025-03-06T12:45:00Z,,,,,,78.0,,,,,,
2025-03-06T13:00:00Z,,,,,,78.0,,,,,,
2025-03-06T13:15:00Z,,,,,,78.0,,,,,,
2025-03-06T13:30:00Z,,,,,,97.0,,,,,,
2025-03-06T13:45:00Z,,,,,,97.0,,,,,,
2025-03-06T14:00:00Z,,,,,,97.0,,,,,,
2025-03-06T14:15:00Z,,,,,,97.0,,,,,,
2025-03-06T14:45:00Z,,,,,,208.0,,,,,,
2025-03-06T15:00:00Z,,,,,,208.0,,,,,,
2025-03-06T15:15:00Z,,,,,,208.0,,,,,,
2025-03-06T15:30:00Z,,,,,,329.0,,,,,,
2025-03-06T15:45:00Z,,,,,,329.0,,,,,,
2025-03-06T16:00:00Z,,,,,,329.0,,,,,,
2025-03-06T16:15:00Z,,,,,,329.0,,,,,,
2025-03-06T16:30:00Z,,,,,,296.0,,,,,,
2025-03-06T16:45:00Z,,,,,,296.0,,,,,,
2025-03-06T17:00:00Z,,,,,,296.0,,,,,,
2025-03-06T17:15:00Z,,,,,,296.0,,,,,,
2025-03-06T17:30:00Z,,,,,,256.0,,,,,,
2025-03-06T17:45:00Z,,,,,,256.0,,,,,,
2025-03-06T18:00:00Z,,,,,,256.0,,,,,,
2025-03-06T18:15:00Z,,,,,,256.0,,,,,,
2025-03-06T19:15:00Z,,,,,,244.0,,,,,,
